index,center,mean,sd,q025,q975,log_center,log_mean,log_sd,log_q025,log_q975,gCenter,gMean,gSD,gQ025,gQ975,bCenter,bMean,bSD,bQ025,bQ975,wCenter,wMean,wSD,wQ025,wQ975,scenario_label,projection_horizon,community_prefix,community_label,dominant_codes,secondary_codes,community_desc
summary,NA,NA,NA,NA,NA,-1.4440023847336105,-1.4426179974176963,0.026380582530641218,-1.4964635961452628,-1.3988253472583851,0.23598140083795904,0.2363876059660818,0.0062154676189083175,0.22393502644052907,0.24689332018093008,0.5375000246500223,0.538574446982751,0.0031733553673017898,0.5333657309751683,0.5442690650414561,0.5375000246500223,0.538574446982751,0.0031733553673017898,0.5333657309751683,0.5442690650414561,SSP5-8.5 2011-2040,2011-2040,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-2.563811906495942,-2.5669973865966935,0.04918862292297046,-2.6693975990194545,-2.4938636929047866,0.07701110526917954,0.07685499490350693,0.003748439236867047,0.06929457658518802,0.08259064458944657,0.4307397672733499,0.43106076086539885,0.004410703247023446,0.4235979851212057,0.43864875021976485,0.4307397672733499,0.43106076086539885,0.004410703247023446,0.4235979851212057,0.43864875021976485,SSP5-8.5 2011-2040,2011-2040,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.3462000898581121,-1.345815432064657,0.04316598647057145,-1.4330797037970755,-1.2612917552747795,0.26022832420011915,0.2605621883724367,0.011273000705777836,0.23857325906615967,0.2832903006390297,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,SSP5-8.5 2011-2040,2011-2040,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.238227684145932,-2.2454949331088523,0.06445373968743286,-2.3534044751261565,-2.135640694361857,0.10664869516850625,0.10608840310305272,0.006866386408093926,0.095045060878692,0.11821875753450203,0.45023986275725647,0.4507208545642383,0.0026599682263082204,0.44685156969671336,0.4556939339322041,0.45023986275725647,0.4507208545642383,0.0026599682263082204,0.44685156969671336,0.4556939339322041,SSP5-8.5 2011-2040,2011-2040,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.617843422995522,-2.6261325870175214,0.10079479805911591,-2.8032058798569164,-2.4638753889226805,0.07297883752724776,0.07271232220663426,0.007290336217790919,0.06061607364048882,0.08514631908668134,0.35516523974347014,0.3550787258832573,0.0025878606833001057,0.35028439202933226,0.35933436241584826,0.35516523974347014,0.3550787258832573,0.0025878606833001057,0.35028439202933226,0.35933436241584826,SSP5-8.5 2011-2040,2011-2040,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-2.513434966648873,-2.5139933432282393,0.06714315964155057,-2.6275614665706084,-2.4171187976971074,0.08098972994852252,0.08111990859355475,0.005401138631808065,0.07225866276253262,0.08917819348627107,0.37021331708582567,0.37025997106696484,0.003922571176593931,0.3632345808834215,0.37776615104966427,0.3702133170858256,0.3702599710669648,0.003922571176593932,0.3632345808834214,0.37776615104966427,SSP5-8.5 2011-2040,2011-2040,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.3462000898581121,-1.345815432064657,0.04316598647057145,-1.4330797037970755,-1.2612917552747795,0.26022832420011915,0.2605621883724367,0.011273000705777836,0.23857325906615967,0.2832903006390297,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,0.5378295075374029,0.5374623969606868,0.0028321573373525258,0.5328722313604299,0.5423807410717056,SSP5-8.5 2011-2040,2011-2040,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-1.4264190032065585,-1.4275437860073192,0.04859893192642573,-1.5129675644566918,-1.3482362821088094,0.24016922819819758,0.24017058149875337,0.011619627802974769,0.22026176442085413,0.25970067356288823,0.6061683143882315,0.6054882563488421,0.005721383775834961,0.5958472087487464,0.6148778192274156,0.6061683143882315,0.6054882563488421,0.005721383775834961,0.5958472087487464,0.6148778192274156,SSP5-8.5 2041-2070,2041-2070,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.8373238357605937,-1.846558717665769,0.05387057952913237,-1.9446955632286285,-1.7744171029002973,0.15924371301164,0.1579986363947693,0.008396559171799264,0.1430311781818404,0.1695825456370825,0.4947114097040586,0.49501431805905916,0.004952748371837544,0.4874168711854867,0.5045594461772295,0.49471140970405864,0.49501431805905916,0.004952748371837553,0.4874168711854867,0.5045594461772295,SSP5-8.5 2041-2070,2041-2070,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.5187536024316368,-1.5282976178714602,0.07273788651662812,-1.6759168715221269,-1.4184261183565865,0.21898570881446672,0.21745105494342537,0.015456859273797165,0.18723593857236914,0.24209698009494746,0.5076259234334668,0.5073164548506829,0.005237648967921459,0.4974138836475068,0.5155636372161891,0.5076259234334668,0.5073164548506829,0.005237648967921459,0.4974138836475068,0.5155636372161891,SSP5-8.5 2041-2070,2041-2070,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.8457566387025398,-0.8427976740028504,0.026388175431764332,-0.8783846121088577,-0.7940980613404918,0.42923251873084933,0.43064986280428297,0.011425890328714895,0.41545397451816035,0.45198916099110353,0.656317787438526,0.6570354607813553,0.00561003321442742,0.6481838966090446,0.6680631101459099,0.656317787438526,0.6570354607813553,0.00561003321442742,0.6481838966090446,0.6680631101459099,SSP5-8.5 2041-2070,2041-2070,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-1.5289241036270385,-1.5394228461270734,0.05079191228427761,-1.621031085410173,-1.4648499605064296,0.21676901492273218,0.21477186882894256,0.010871047917052875,0.19769640863280136,0.23111901611312724,0.5745541767508081,0.5751579203829877,0.005692963403074261,0.564598682330717,0.5848033065882869,0.5745541767508081,0.5751579203829877,0.005692963403074261,0.564598682330717,0.5848033065882869,SSP5-8.5 2041-2070,2041-2070,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.4629423873581524,-1.466266463375973,0.07605186521646302,-1.6293103436467513,-1.3663589522772976,0.23155753140723007,0.23141825903844532,0.017077010382709826,0.19614091550707366,0.25503394422808046,0.5535766459246699,0.5535589397550076,0.005611602232334741,0.5440905607787,0.5622117415754346,0.5535766459246699,0.5535589397550076,0.005611602232334741,0.5440905607787,0.5622117415754346,SSP5-8.5 2041-2070,2041-2070,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-2.7057177298937884,-2.704314576870682,0.07642046268334579,-2.8245527077127304,-2.5756103408928306,0.06682256012875146,0.0671052530466261,0.005127965191433589,0.05934888444299513,0.0761114595513259,0.4350208359301203,0.43403115651109847,0.0043289673678875975,0.42558840134252746,0.44034021177741167,0.4350208359301203,0.43403115651109847,0.0043289673678875975,0.42558840134252746,0.44034021177741167,SSP5-8.5 2041-2070,2041-2070,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.537884867827084,-2.577107594282336,0.14341442867417772,-2.85369158797668,-2.337426721396001,0.07903357390738155,0.07673875648124466,0.010755557825499858,0.05765440607724182,0.09668874155738444,0.37721137336686816,0.37822584882884447,0.00601930119212326,0.36887271957010426,0.39013031486744965,0.37721137336686816,0.37822584882884447,0.00601930119212326,0.36887271957010426,0.39013031486744965,SSP5-8.5 2041-2070,2041-2070,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-1.5874629802990001,-1.5780941769515013,0.06061037605814171,-1.6768934799020152,-1.470983183899732,0.20444365543368306,0.2067374424364297,0.012675578267647104,0.18696041262463028,0.22976957327303904,0.5024381443236053,0.5023301010978936,0.006756138036718772,0.4916291209987567,0.5150865426405082,0.5024381443236053,0.5023301010978936,0.006756138036718763,0.4916291209987567,0.5150865426405081,SSP5-8.5 2041-2070,2041-2070,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.4629423873581524,-1.466266463375973,0.07605186521646302,-1.6293103436467513,-1.3663589522772976,0.23155753140723007,0.23141825903844532,0.017077010382709826,0.19614091550707366,0.25503394422808046,0.5535766459246699,0.5535589397550076,0.005611602232334741,0.5440905607787,0.5622117415754346,0.5535766459246699,0.5535589397550076,0.005611602232334741,0.5440905607787,0.5622117415754346,SSP5-8.5 2041-2070,2041-2070,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
summary,NA,NA,NA,NA,NA,-0.5413994726124461,-0.5511527172905986,0.034730964811485715,-0.6225559144433561,-0.4999145064072888,0.5819346114392026,0.5766185965766807,0.019798305230707667,0.5365810299172675,0.6066417803893813,0.7808141282729664,0.7803111362993229,0.008304460008165706,0.7662187055206483,0.7940800969596851,0.7808141282729664,0.7803111362993229,0.008304460008165706,0.7662187055206483,0.7940800969596851,SSP5-8.5 2071-2100,2071-2100,FE3,Sugar Maple - Yellow Birch Forest,,,Sugar Maple - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-0.7418978456466561,-0.7438210455634969,0.04586239074850346,-0.8121239607243413,-0.6632751275271311,0.47621503583664215,0.47577878917089667,0.021893272715017193,0.44391811285298116,0.5151617004671043,0.7091540833336356,0.7102775684694478,0.01013125620377094,0.6934962400713353,0.7263220009149051,0.7091540833336356,0.7102775684694478,0.010131256203770957,0.6934962400713353,0.7263220009149052,SSP5-8.5 2071-2100,2071-2100,FE6,Sugar Maple - Red Oak Forest,,,Sugar Maple - Red Oak Forest
summary,NA,NA,NA,NA,NA,-1.818146964957053,-1.8249225168494816,0.0664092854367857,-1.9581932518213405,-1.7108820571537842,0.16232626868118846,0.16157360624392123,0.010714626060812367,0.1411143862028892,0.18076133271837797,0.5448973900682083,0.5429838236504223,0.009668367704776326,0.5212061985401792,0.5570180796874242,0.5448973900682083,0.5429838236504223,0.009668367704776326,0.5212061985401792,0.5570180796874242,SSP5-8.5 2071-2100,2071-2100,ME1,Black Spruce - Trembling Aspen Forest,,,Black Spruce - Trembling Aspen Forest
summary,NA,NA,NA,NA,NA,-0.4234539975836912,-0.42797806043123127,0.028474601902516543,-0.48335208542472313,-0.3831209068638418,0.654781296643868,0.6520801292780536,0.018452391760639928,0.6167127166471488,0.6817324838571939,0.7883493733810014,0.787454358481477,0.009665324063660772,0.7658135223092131,0.8029937405740896,0.7883493733810014,0.787454358481477,0.009665324063660772,0.7658135223092131,0.8029937405740896,SSP5-8.5 2071-2100,2071-2100,MS6,Balsam Fir - Red Maple Forest,,,Balsam Fir - Red Maple Forest
summary,NA,NA,NA,NA,NA,-0.6207280714177197,-0.6281270533331648,0.03188189858804432,-0.6935269492293951,-0.5720251986407514,0.5375534231762181,0.5338513375689217,0.01691423271273319,0.4998183160353875,0.5643830388219262,0.756062265355945,0.7549944582224641,0.007205466664002728,0.7428532734599923,0.767421080388178,0.756062265355945,0.7549944582224641,0.007205466664002728,0.7428532734599923,0.767421080388178,SSP5-8.5 2071-2100,2071-2100,MS1,Balsam Fir - Yellow Birch Forest,,,Balsam Fir - Yellow Birch Forest
summary,NA,NA,NA,NA,NA,-1.7719970751556084,-1.7699103207271052,0.06924717730555865,-1.9009089453009698,-1.641053704094594,0.16999316166427936,0.17074495528575337,0.011901179788550691,0.149435093798779,0.19383413280807937,0.5872923377634394,0.5867049118279052,0.00953909610967027,0.5638256461985417,0.602586143172305,0.5872923377634394,0.5867049118279052,0.00953909610967027,0.5638256461985417,0.602586143172305,SSP5-8.5 2071-2100,2071-2100,MS2,Balsam Fir - Paper Birch Forest,,,Balsam Fir - Paper Birch Forest
summary,NA,NA,NA,NA,NA,-3.3198231148600783,-3.3275855027301806,0.07853258512725693,-3.4798350883897267,-3.226553630712923,0.036159293829120205,0.03598490496856268,0.002755620288069901,0.030820628224461383,0.03969409509739639,0.4319811519167446,0.43151644365693537,0.006082091209081793,0.417636889947419,0.4416317196059024,0.4319811519167446,0.43151644365693537,0.006082091209081793,0.417636889947419,0.4416317196059024,SSP5-8.5 2071-2100,2071-2100,RE2,Black Spruce - Moss or Heath Forest,,,Black Spruce - Moss or Heath Forest
summary,NA,NA,NA,NA,NA,-2.8060484139799446,-2.8162816433420272,0.12915707126121112,-3.0514864544244595,-2.634368438611258,0.06044390773472655,0.06030442985355081,0.007612186857670923,0.047296185908461304,0.07177881604895156,0.4267729231238771,0.42694050805837297,0.006682913406417588,0.41657501057334445,0.4379035682027738,0.4267729231238771,0.42694050805837297,0.006682913406417588,0.41657501057334445,0.4379035682027738,SSP5-8.5 2071-2100,2071-2100,RC3,Peaty Eastern White Cedar - Balsam Fir Forest,,,Peaty Eastern White Cedar - Balsam Fir Forest
summary,NA,NA,NA,NA,NA,-0.7505040509614173,-0.7505231669909318,0.06698408073673179,-0.8701912850020425,-0.6268396624531221,0.47212856778960643,0.4731444656796932,0.03171948092821216,0.4188922425719056,0.5342905372167672,0.6836005429973255,0.6843324651815467,0.01678367353176331,0.6546885132395898,0.716636442209707,0.6836005429973255,0.6843324651815467,0.016783673531763323,0.6546885132395898,0.716636442209707,SSP5-8.5 2071-2100,2071-2100,RP1,White or Red Pine Forest,,,White or Red Pine Forest
summary,NA,NA,NA,NA,NA,-1.7719970751556084,-1.7699103207271052,0.06924717730555865,-1.9009089453009698,-1.641053704094594,0.16999316166427936,0.17074495528575337,0.011901179788550691,0.149435093798779,0.19383413280807937,0.5872923377634394,0.5867049118279052,0.00953909610967027,0.5638256461985417,0.602586143172305,0.5872923377634394,0.5867049118279052,0.00953909610967027,0.5638256461985417,0.602586143172305,SSP5-8.5 2071-2100,2071-2100,RS2,Balsam Fir - Black Spruce Forest,,,Balsam Fir - Black Spruce Forest
